molecule_chembl_id,standard_value,canonical_smiles
CHEMBL4302261,1128.0,CCC(C)(C)c1ccc(OCCCCCN2CCCCCC2)cc1
CHEMBL4300614,1000.0,CCC(C)(C)c1ccc(OCCCCCCN2CCCCC2)cc1
CHEMBL4302559,1000.0,CCC(C)(C)c1ccc(OCCCCCCN2CCCC(C)C2)cc1
CHEMBL4302455,1000.0,CCC(C)(C)c1ccc(OCCCCCCN2CCC(C)CC2)cc1
CHEMBL4303004,390.0,CCC(C)(C)c1ccc(OCCCCCCN2CCCCCC2)cc1
CHEMBL4300992,1000.0,CCC(C)(C)c1ccc(OCCCCCCCN2CCCCC2)cc1
CHEMBL4302768,1000.0,CCC(C)(C)c1ccc(OCCCCCCCN2CCCC(C)C2)cc1
CHEMBL4302195,1000.0,CCC(C)(C)c1ccc(OCCCCCCCN2CCC(C)CC2)cc1
CHEMBL4301110,1495.0,CCC(C)(C)c1ccc(OCCCCCCCN2CCCCCC2)cc1
CHEMBL4302884,1000.0,CCC(C)(C)c1ccc(OCCCCCCCCN2CCCCC2)cc1
CHEMBL4302350,1000.0,CCC(C)(C)c1ccc(OCCCCCCCCN2CCCC(C)C2)cc1
CHEMBL4300713,1000.0,CCC(C)(C)c1ccc(OCCCCCCCCN2CCC(C)CC2)cc1
CHEMBL4301548,1000.0,CCC(C)(C)c1ccc(OCCCCCCCCN2CCCCCC2)cc1
CHEMBL391409,100000.0,c1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1
CHEMBL4474332,1910.0,Nc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1
CHEMBL4530916,13800.0,NCc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1
CHEMBL4436402,100000.0,c1cc(C/N=C2\C3C4CC5C6C4C2C6C2(OCCO2)C53)ccc1C/N=C1/C2C3CC4C5C3C1C5C1(OCCO1)C42
CHEMBL4543582,100000.0,NCc1ccc(CNC2C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1
CHEMBL4530974,1700.0,C#CCNCc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1
CHEMBL4452784,36310.0,C#CCNCc1ccc(CNC2C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1
CHEMBL4453923,100000.0,Nc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1
CHEMBL4447070,100000.0,NCc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1
CHEMBL4528196,3800.0,C#CCNCc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1
CHEMBL4561709,100000.0,Nc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1
CHEMBL4441047,14130.0,ClCc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1
CHEMBL4520421,28180.0,C#CCNCc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1
CHEMBL518935,2390.0,Oc1ccc([C@H]2Oc3ccc(/C=C/c4cc(O)cc(O)c4)cc3[C@@H]2c2cc(O)cc(O)c2)cc1
CHEMBL4552841,920.0,CC(C)=CCc1c(O)cc(/C=C/c2ccc3c(c2)[C@H](c2cc(O)c(CC=C(C)C)c(O)c2)[C@@H](c2ccc(O)cc2)O3)cc1O
CHEMBL2230263,3620.0,CC(C)=CCc1c(O)cc(/C=C/c2ccc(O)cc2)cc1O
CHEMBL4591420,9230.0,CC(C)=CCc1c(O)cc([C@@H](Oc2ccc(/C=C/c3cc(O)c4c(c3)OC(C)(C)CC4)cc2)[C@@H](C)c2ccc(O)cc2)cc1O
CHEMBL4586379,1900.0,CO[C@@H](c1ccc(O)cc1)[C@H](Oc1ccc(/C=C/c2cc(O)c3c(c2)OC(C)(C)CC3)cc1)c1cc(O)c(CC=C(C)C)c(O)c1
CHEMBL4439631,3930.0,CC(C)=CCc1c(O)cc(/C=C/c2ccc3c(c2)[C@H](c2cc(O)c4c(c2)OC(C)(C)CC4)[C@@H](c2ccc(O)cc2)O3)cc1O
CHEMBL4448235,200000.0,O=C(CCC1NC(=O)NC1=O)NCCc1c[nH]c2ccccc12
CHEMBL4445345,6800.0,Cc1cc(=O)oc2ccc(OC/C=C/CCn3cnc4c(N5CCCCC5)ncnc43)cc12
CHEMBL4466838,71380.0,CN(C)CCC(=O)c1cc2ccc(O)cc2oc1=O
CHEMBL4543997,94020.0,CCN(CC)CCC(=O)c1cc2ccc(O)cc2oc1=O
CHEMBL4463260,200000.0,O=C(CCN1CCCC1)c1cc2ccc(O)cc2oc1=O
CHEMBL4541683,200000.0,O=C(CCN1CCCCC1)c1cc2ccc(O)cc2oc1=O
CHEMBL4475218,151100.0,O=C(CCN1CCOCC1)c1cc2ccc(O)cc2oc1=O
CHEMBL4525381,41110.0,O=C(CCN1CCN(Cc2ccccc2)CC1)c1cc2ccc(O)cc2oc1=O
CHEMBL4466943,21100.0,COc1ccc2cc(C(=O)CCN(C)C)c(=O)oc2c1
CHEMBL4571403,20120.0,COc1ccc2cc(C(=O)CCN3CCCCC3)c(=O)oc2c1
CHEMBL4463853,18110.0,COc1ccc2cc(C(=O)CCN3CCCC3)c(=O)oc2c1
CHEMBL4537471,4620.0,COc1ccc2cc(C(=O)CCN3CCOCC3)c(=O)oc2c1
CHEMBL4438112,200000.0,CN(C)CCC(=O)c1cc2cc(Br)c(O)c(Br)c2oc1=O
CHEMBL4439360,14080.0,O=C(CCN1CCOCC1)c1cc2cc(Br)c(O)c(Br)c2oc1=O
CHEMBL4546398,200000.0,O=C(CCN1CCCC1)c1cc2cc(Br)c(O)c(Br)c2oc1=O
CHEMBL4554567,3660.0,Cc1cc(O)cc2oc(=O)c(C(=O)CCN(C)C)cc12
CHEMBL4474002,35980.0,Cc1cc(O)cc2oc(=O)c(C(=O)CCN3CCOCC3)cc12
CHEMBL4467621,119300.0,Cc1cc(O)cc2oc(=O)c(C(=O)CCN3CCCCC3)cc12
CHEMBL4550005,43670.0,Cc1cc(O)cc2oc(=O)c(C(=O)CCN3CCCC3)cc12
CHEMBL4442213,53900.0,COc1ccc2[nH]c3nc4c(c(N)c3c2c1)CCCC4
CHEMBL4527805,3440.0,COc1ccc(/C=C2\COc3cc(OCCCN4CCCCC4)ccc3C2=O)cc1
CHEMBL4514270,3300.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)cc3)nc(N)n2)cc1
CHEMBL4451426,7830.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)cc3)nc(C)n2)cc1
CHEMBL4548899,12260.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)cc3)nc(-c3ccccc3)n2)cc1
CHEMBL4435127,1490.0,C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)nc(N)n2)cc1
CHEMBL4459207,8090.0,C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)nc(C)n2)cc1
CHEMBL4472217,17690.0,C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)nc(-c3ccccc3)n2)cc1
CHEMBL4449439,22120.0,C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(N)n2)cc1
CHEMBL4446207,18070.0,C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(C)n2)cc1
CHEMBL4543829,14440.0,C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(-c3ccccc3)n2)cc1
CHEMBL4455630,22090.0,C#CCOc1cccc(-c2cc(-c3cccc(OCC#C)c3)nc(N)n2)c1
CHEMBL4591817,23440.0,C#CCOc1cccc(-c2cc(-c3cccc(OCC#C)c3)nc(-c3ccccc3)n2)c1
CHEMBL4520073,11130.0,C#CCOc1ccccc1-c1cc(-c2ccccc2OCC#C)nc(N)n1
CHEMBL4554961,13780.0,C#CCOc1ccccc1-c1cc(-c2ccccc2OCC#C)nc(-c2ccccc2)n1
CHEMBL4454141,20030.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OC)c3)nc(N)n2)cc1
CHEMBL4450296,21080.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OC)c3)nc(C)n2)cc1
CHEMBL4567714,15710.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OC)c3)nc(-c3ccccc3)n2)cc1
CHEMBL4456862,14010.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OCC)c3)nc(N)n2)cc1
CHEMBL4455144,10970.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OCC)c3)nc(C)n2)cc1
CHEMBL4469654,29030.0,C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OCC)c3)nc(-c3ccccc3)n2)cc1
CHEMBL4449231,2.1,Fc1ccc(/N=C/c2ccc3[nH]ncc3c2)cc1Cl
CHEMBL4567537,1.91,Fc1cc(/N=C/c2ccc3[nH]ncc3c2)ccc1Cl
CHEMBL4539722,1.28,Clc1cc(/N=C/c2ccc3[nH]ncc3c2)cnc1Cl
CHEMBL4466571,1.29,COCCn1ncc2cc(/C=N/c3ccc(Cl)c(Cl)c3)ccc21
CHEMBL4540746,33100.0,CCN(CCCCCCCCCCCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1
CHEMBL4584479,25800.0,CC(=O)c1ccc(OCCCCCCCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O
CHEMBL4562783,23400.0,CCN(CCCCCCCCCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1
CHEMBL4434728,14200.0,CC(=O)c1ccc(OCCCCCCCCCCN2CCC(c3ccccc3)CC2)cc1O
CHEMBL4582111,17300.0,CC(=O)c1ccc(OCCCCCCCCCCN2CCN(Cc3ccccc3)CC2)cc1O
CHEMBL4519989,21600.0,CC(=O)c1ccc(OCCCCCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O
CHEMBL4463319,19400.0,CC(=O)c1ccc(OCCCCCCCCCN2CCc3ccccc3C2)cc1O
CHEMBL4524259,21600.0,CC(=O)c1ccc(OCCCCCCCCCN2CCN(Cc3ccccc3)CC2)cc1O
CHEMBL4560409,27900.0,CC(=O)c1ccc(OCCCCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O
CHEMBL4533011,22100.0,CCN(CC)CCCCCCOc1ccc(C(C)=O)c(O)c1
CHEMBL4460888,26900.0,CC(=O)c1ccc(OCCCCCCN2CCc3ccccc3C2)cc1O
CHEMBL4440788,15800.0,CC(=O)c1ccc(OCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O
CHEMBL4456192,29800.0,CCN(CCCCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1
CHEMBL4513777,15200.0,CC(=O)c1ccc(OCCCCCN2CCc3ccccc3C2)cc1O
CHEMBL4592043,20800.0,CC(=O)c1ccc(OCCCCCN2CCC(Cc3ccccc3)CC2)cc1O
CHEMBL4460654,22200.0,CCN(CC)CCCCOc1ccc(C(C)=O)c(O)c1
CHEMBL4542187,16600.0,CCN(CCCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1
CHEMBL4577772,15700.0,COc1cc2c(cc1OC)CN(CCCCOc1ccc(C(C)=O)c(O)c1)CC2
CHEMBL4522546,12800.0,CC(=O)c1ccc(OCCCCN2CCc3ccccc3C2)cc1O
CHEMBL4457307,13500.0,CC(=O)c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1O
CHEMBL4473610,16100.0,CCN(CC)CCCOc1ccc(C(C)=O)c(O)c1
CHEMBL4450361,14900.0,CCN(CCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1
CHEMBL4438605,13800.0,COc1cc2c(cc1OC)CN(CCCOc1ccc(C(C)=O)c(O)c1)CC2
CHEMBL4465978,16700.0,CC(=O)c1ccc(OCCCN2CCc3ccccc3C2)cc1O
CHEMBL4467682,19800.0,CC(=O)c1ccc(OCCCN2CCC(c3ccccc3)CC2)cc1O
CHEMBL4572109,18700.0,CC(=O)c1ccc(OCCCN2CCC(Cc3ccccc3)CC2)cc1O
CHEMBL4550348,11700.0,CCN(CC)CCOc1ccc(C(C)=O)c(O)c1
CHEMBL4447173,13800.0,CCN(CCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1
CHEMBL4445756,10200.0,CC(=O)c1ccc(OCCN2CCN(Cc3ccccc3)CC2)cc1O
CHEMBL4458892,22800.0,CC(=O)c1ccc(OCCN2CCC(Cc3ccccc3)CC2)cc1O
CHEMBL4446815,800.0,CN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1
CHEMBL4579723,2600.0,CON(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1
CHEMBL4448344,1800.0,CCN(CC)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1
CHEMBL4565177,4900.0,O=C(/C=C/c1cccc(OC(=O)N(c2ccccc2)c2ccccc2)c1)c1ccccc1O
CHEMBL4591934,3100.0,O=C(/C=C/c1cccc(OC(=O)N2CCOCC2)c1)c1ccccc1O
CHEMBL4454576,2900.0,CN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2OC(=O)N(C)C)c1
CHEMBL4563460,3700.0,CCN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2OC(=O)N(C)CC)c1
CHEMBL4454566,4600.0,CON(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2OC(=O)N(C)OC)c1
CHEMBL4460825,3300.0,CCN(CC)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2OC(=O)N(CC)CC)c1
CHEMBL4448924,6300.0,O=C(/C=C/c1cccc(OC(=O)N(c2ccccc2)c2ccccc2)c1)c1ccccc1OC(=O)N(c1ccccc1)c1ccccc1
CHEMBL4468771,5200.0,O=C(/C=C/c1cccc(OC(=O)N2CCOCC2)c1)c1ccccc1OC(=O)N1CCOCC1
CHEMBL3823220,1100.0,O=C(/C=C/c1cccc(O)c1)c1ccccc1O
CHEMBL4574317,10700.0,O=C(/C=C/c1cccc(OCCCN2CCc3ccccc3C2)c1)c1ccccc1O
CHEMBL4456222,5300.0,O=C(/C=C/c1cccc(OCCCCN2CCc3ccccc3C2)c1)c1ccccc1O
CHEMBL4538762,4800.0,O=C(/C=C/c1cccc(OCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O
CHEMBL4434713,6700.0,O=C(/C=C/c1cccc(OCCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O
CHEMBL4567417,6400.0,O=C(/C=C/c1cccc(OCCCCN2CCC(Cc3ccccc3)CC2)c1)c1ccccc1O
CHEMBL4457588,12600.0,O=C(/C=C/c1ccc(F)cc1)c1ccc(OCCCN2CCc3ccccc3C2)cc1O
CHEMBL4573947,9500.0,COc1ccccc1/C=C/C(=O)c1ccc(OCCCCN2CCc3ccccc3C2)cc1O
CHEMBL4441838,7100.0,CN(C)c1ccc(/C=C/C(=O)c2ccc(OCCCCCCN3CCc4ccccc4C3)cc2O)cc1
CHEMBL4473943,26700.0,O=C(CCc1cccc(OCCCCN2CCc3ccccc3C2)c1)c1ccccc1O
CHEMBL4470317,91.9,COc1ccc2cc(Cn3ccc(=O)c(O)c3C)c(=O)oc2c1
CHEMBL4442642,120.9,C#CCOc1ccc2cc(Cn3ccc(=O)c(O)c3CC)c(=O)oc2c1
CHEMBL4469018,335.7,Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccccc3)cc2oc1=O
CHEMBL4445352,128.6,CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccccc3)cc2oc1=O
CHEMBL4521148,289.9,Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3ccccc3)cc2oc1=O
CHEMBL4475910,424.6,CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O
CHEMBL4531520,126.5,Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O
CHEMBL4561787,14.7,Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O
CHEMBL4570780,264.9,CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O
CHEMBL4580037,192.6,Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O
CHEMBL4522440,301.3,Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O
CHEMBL4451228,163.1,CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O
CHEMBL4475204,145.1,Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O
CHEMBL4452340,223.1,CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cc(F)cc(F)c3)cc2oc1=O
CHEMBL243185,10000.0,NC(=S)N/N=C/c1ccccc1
CHEMBL242113,10000.0,NC(=S)N/N=C/c1ccc(O)cc1
CHEMBL398206,10000.0,COc1ccc(/C=N/NC(N)=S)cc1
CHEMBL1096479,10000.0,Cc1ccc(/C=N/NC(N)=S)cc1
CHEMBL241902,10000.0,CN(C)c1ccc(/C=N/NC(N)=S)cc1
CHEMBL1096480,10000.0,CCc1ccc(/C=N/NC(N)=S)cc1
CHEMBL193804,1430.0,N/C(S)=N/N=C/c1ccc([N+](=O)[O-])cc1
CHEMBL391982,10000.0,NC(=S)N/N=C/c1ccc(Cl)cc1
CHEMBL1910220,10000.0,NC(=S)N/N=C/c1ccc(Br)cc1
CHEMBL1818875,10000.0,NC(=S)N/N=C/c1ccc(F)cc1
CHEMBL1818874,270.0,NC(=S)N/N=C/c1cccc(F)c1
CHEMBL393467,7610.0,NC(=S)N/N=C/c1ccccc1F
CHEMBL2369206,10000.0,N=C(S)N/N=C/c1ccc(C(F)(F)F)cc1
CHEMBL18116,80000.0,Cc1cccc(N2CC(CO)OC2=O)c1
CHEMBL3786182,100000.0,O=C(O)c1ccc(CN2CCC(CN[C@@H]3C[C@H]3c3ccccc3)CC2)cc1
CHEMBL4442317,40250.0,FC(F)(F)Cc1cc2c(N3CCC(N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4526830,36700.0,FC(F)(F)Cc1cc2c(N3CCC(N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4440500,95610.0,Fc1ccc([C@@H]2C[C@H]2NC2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F
CHEMBL4580675,1160.0,FC(F)(F)Cc1cc2c(N3CCC(CN[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4569986,9630.0,FC(F)(F)Cc1cc2c(N3CCC(CN[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4593261,49510.0,Fc1ccc([C@@H]2C[C@H]2NCC2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F
CHEMBL4474185,100000.0,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4437554,6050.0,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@@H](N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4447074,28770.0,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4530202,75630.0,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@@H](N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4589914,71610.0,Fc1ccc([C@@H]2C[C@H]2N[C@H]2CC[C@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F
CHEMBL4533143,1210.0,Fc1ccc([C@@H]2C[C@H]2N[C@H]2CC[C@@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F
CHEMBL4520948,4810.0,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](CN[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4550942,21980.0,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](CN[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4558443,20350.0,Fc1ccc([C@@H]2C[C@H]2NC[C@H]2CC[C@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F
CHEMBL4439012,200000.0,C=C=CCNCCCCNCC=C=C
CHEMBL4474830,200000.0,Nc1n[nH]c(NCc2c(Cl)cccc2Oc2cccc3ccccc23)n1
CHEMBL4549812,200000.0,Nc1n[nH]c(NCc2c(Cl)cccc2Oc2ccc3ccccc3c2)n1
CHEMBL4550375,4000.0,CCS(=O)(=O)c1ccc2oc(-c3ccc4c(c3)C=C[C@H](O)[C@H]4O)nc2c1
CHEMBL4467747,45.71,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(Cl)c(Cl)c1
CHEMBL4456254,72.0,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(F)c(Cl)c1
CHEMBL4451278,121.0,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(Cl)c(F)c1
CHEMBL4441316,277.0,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(F)c(F)c1
CHEMBL4450595,1.122,O=C(Nc1ccc2[nH]ccc2n1)c1ccc(Cl)c(Cl)c1
CHEMBL4439889,3.236,O=C(Nc1ccc2[nH]ccc2n1)c1ccc(F)c(Cl)c1
CHEMBL4450144,10.96,O=C(Nc1ccc2[nH]ccc2n1)c1ccc(Cl)c(F)c1
CHEMBL4532884,46.1,O=C(Nc1ccc2[nH]ccc2n1)c1ccc(F)c(F)c1
CHEMBL4442920,300.0,C#CCN(C)Cc1ccc(Br)cc1
CHEMBL4465226,5500.0,Cc1ccc(O)c2c1CCOC2=O
CHEMBL4453404,50000.0,CC[C@@H]1Cc2c(C)ccc(O)c2C(=O)O1
CHEMBL4525433,50000.0,Cc1cc2cccc(O)c2c(=O)o1
CHEMBL4455693,40900.0,Cc1ccc(O)c2c1C[C@H](C)OC2=O
CHEMBL4534960,50000.0,COc1cccc2c1C(=O)O[C@H](C)C2
CHEMBL4568562,50000.0,COc1ccc(C)c2c1C(=O)O[C@@H](C)C2
CHEMBL4575872,50000.0,COc1ccc(C)c2c1C(=O)O[C@H](C)C2
CHEMBL461985,38500.0,Cc1ccc(O)c2c1C[C@@H](C)OC2=O
CHEMBL4526304,50000.0,CC[C@@H]1Cc2c(C)cc(-c3ccc(N)cc3)c(O)c2C(=O)O1
CHEMBL4549753,50000.0,CC[C@@H]1Cc2c(C)cc(-c3cncnc3)c(O)c2C(=O)O1
CHEMBL4448210,50000.0,Cc1cc(-c2cncnc2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4530047,50000.0,Cc1cc(-c2ccccn2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4539671,50000.0,Cc1cc(-c2cccnc2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4555193,50000.0,Cc1cc(-c2ccncc2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4450374,50000.0,Cc1cc(-c2cccc(N)c2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4544217,50000.0,Cc1cc(-c2cccc([N+](=O)[O-])c2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4593138,21000.0,Cc1cc(-c2ccc(N)cc2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4581266,38900.0,Cc1cc(-c2ccc(O)cc2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4483744,1000.0,Cc1cc(-c2ccc(C(F)(F)F)cc2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4527486,4100.0,Cc1ccc(-c2cc(C)c3c(c2O)C(=O)O[C@H](C)C3)cc1
CHEMBL4547510,1000.0,Cc1cc(-c2ccccc2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4482938,50000.0,Cc1cc(C(=O)NCCN2CCOCC2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4584605,50000.0,Cc1cc(C(=O)N2CCN(C)CC2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4525616,50000.0,Cc1cc(C(=O)N2CCOCC2)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4469254,50000.0,CCN(CC)C(=O)c1cc(C)c2c(c1O)C(=O)O[C@H](C)C2
CHEMBL4586304,50000.0,Cc1cc(C(=O)N(C)C)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4449959,50000.0,C=CC(=O)Nc1cc(C)c2c(c1O)C(=O)O[C@H](C)C2
CHEMBL4466358,50000.0,Cc1cc(N(C)C)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4467171,50000.0,Cc1cc(N)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4465443,50000.0,Cc1cc([N+](=O)[O-])c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4532802,50000.0,COc1ccc(NCc2cc(C)c3c(c2O)C(=O)O[C@H](C)C3)cc1
CHEMBL4435462,50000.0,Cc1cc(C#N)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4474942,50000.0,Cc1cc(C(=O)O)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4451312,50000.0,Cc1cc(CO)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4533460,50000.0,CCCCc1cc(C)c2c(c1O)C(=O)O[C@H](C)C2
CHEMBL4441284,50000.0,CCCc1cc(C)c2c(c1O)C(=O)O[C@H](C)C2
CHEMBL4462827,50000.0,CCc1cc(C)c2c(c1O)C(=O)O[C@H](C)C2
CHEMBL4517254,50000.0,Cc1cc(C)c2c(c1O)C(=O)O[C@H](C)C2
CHEMBL4585681,50000.0,Cc1cc(I)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4515749,50000.0,Cc1cc(Br)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4559886,50000.0,Cc1cc(Cl)c(O)c2c1C[C@@H](C)OC2=O
CHEMBL4463607,50000.0,C[C@@H]1Cc2c(CO)ccc(O)c2C(=O)O1
CHEMBL4475937,50000.0,C[C@@H]1Cc2c(O)ccc(O)c2C(=O)O1
CHEMBL4556318,50000.0,C[C@@H]1Cc2c(C(=O)O)ccc(O)c2C(=O)O1
CHEMBL4470661,16100.0,CCc1ccc(O)c2c1C[C@@H](C)OC2=O
CHEMBL4438912,24000.0,C[C@H]1Cc2cccc(O)c2C(=O)O1
CHEMBL499303,50000.0,C[C@@H]1Cc2cccc(O)c2C(=O)O1
CHEMBL4471980,50000.0,Cc1ccc(O)c2c1CC(C)(C)OC2=O
CHEMBL4553116,10495.0,C#CCNC1CCc2ccc(OCCCN3CCCCC3)cc21
CHEMBL4545912,256.0,C#CCNC1CCc2cc(OCCCN3CCCCC3)ccc21
CHEMBL4476820,46.0,O=C1Nc2ccc(OCc3cccc(Cl)c3)cc2C1=O
CHEMBL4468351,73.0,O=C1Nc2ccc(OCc3ccc(F)cc3)cc2C1=O
CHEMBL4460336,3.0,O=C1Nc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2C1=O
CHEMBL4582083,102.0,O=C1Nc2ccc(OCCc3ccc(F)cc3)cc2C1=O
CHEMBL4562753,24940.0,O=C1Cc2cc(OCc3ccc(F)cc3)ccc2N1
CHEMBL4569728,17170.0,O=C1Cc2cc(OCc3ccc(Cl)c(Cl)c3)ccc2N1
CHEMBL4458596,190100.0,O=C1Cc2cc(OCCc3ccc(F)cc3)ccc2N1
CHEMBL4572841,396600.0,CC(C)C1C(=O)Nc2ccc(OCc3cccc(F)c3)cc21
CHEMBL4445270,279000.0,CC1(C)C(=O)Nc2ccc(OCc3cccc(Cl)c3)cc21
