activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,10980748,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1coc2ccc(OCc3cccc(Br)c3)cc2c1=O,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '18.27', 'le': '0.40', 'lle': '3.19', 'sei': '10.82'}",CHEMBL2062873,,CHEMBL2062873,7.11,0,http://www.openphacts.org/units/Nanomolar,1658554,=,1,1,=,,IC50,nM,,77.4,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.0774
,10980749,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=Cc1coc2ccccc2c1=O,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '26.58', 'le': '0.49', 'lle': '3.02', 'sei': '9.79'}",CHEMBL86905,,CHEMBL86905,4.63,0,http://www.openphacts.org/units/Nanomolar,1658555,=,1,1,=,,IC50,nM,,23500.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,23.5
,10980750,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1c(O)cccc1OCc1cccc(Br)c1,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '16.27', 'le': '0.38', 'lle': '1.28', 'sei': '11.23'}",CHEMBL2062874,,CHEMBL2062874,5.22,0,http://www.openphacts.org/units/Nanomolar,1658556,=,1,1,=,,IC50,nM,,5960.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,5.96
,10980751,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1c(O)cccc1OCc1ccc(Br)cc1,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '17.34', 'le': '0.40', 'lle': '1.63', 'sei': '11.97'}",CHEMBL2062875,,CHEMBL2062875,5.57,0,http://www.openphacts.org/units/Nanomolar,1658557,=,1,1,=,,IC50,nM,,2690.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,2.69
,10980752,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1cc(OCc2cccc(Br)c2)ccc1O,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '19.43', 'le': '0.45', 'lle': '2.30', 'sei': '13.41'}",CHEMBL2062876,,CHEMBL2062876,6.24,0,http://www.openphacts.org/units/Nanomolar,1658558,=,1,1,=,,IC50,nM,,576.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.576
,10980753,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1cc(OCc2ccc(Br)cc2)ccc1O,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '21.06', 'le': '0.49', 'lle': '2.82', 'sei': '14.54'}",CHEMBL2062877,,CHEMBL2062877,6.76,0,http://www.openphacts.org/units/Nanomolar,1658559,=,1,1,=,,IC50,nM,,172.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.172
,10980754,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1ccc(OCc2cccc(Br)c2)cc1O,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '26.15', 'le': '0.60', 'lle': '4.46', 'sei': '18.05'}",CHEMBL2062878,,CHEMBL2062878,8.40,0,http://www.openphacts.org/units/Nanomolar,1658560,=,1,1,=,,IC50,nM,,4.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.004
,10980755,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1ccc(OCc2ccc(Br)cc2)cc1O,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '24.78', 'le': '0.57', 'lle': '4.02', 'sei': '17.10'}",CHEMBL2062879,,CHEMBL2062879,7.96,0,http://www.openphacts.org/units/Nanomolar,1658561,=,1,1,=,,IC50,nM,,11.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.011
,10980756,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1ccoc2cccc(OCc3ccccc3)c12,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '20.20', 'le': '0.37', 'lle': '1.73', 'sei': '12.92'}",CHEMBL2062880,,CHEMBL2062880,5.09,0,http://www.openphacts.org/units/Nanomolar,1658562,=,1,1,=,,IC50,nM,,8030.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,8.03
,10980757,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1ccoc2cccc(OCc3ccc(Br)cc3)c12,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '16.19', 'le': '0.37', 'lle': '1.23', 'sei': '13.60'}",CHEMBL2062881,,CHEMBL2062881,5.36,0,http://www.openphacts.org/units/Nanomolar,1658563,=,1,1,=,,IC50,nM,,4340.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,4.34
,10980758,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CC(O)Oc2ccc(OCc3cccc(Br)c3)cc21,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '23.61', 'le': '0.54', 'lle': '4.93', 'sei': '14.79'}",CHEMBL2062882,,CHEMBL2062882,8.24,1,http://www.openphacts.org/units/Nanomolar,1658564,=,1,1,=,,IC50,nM,,5.7,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.0057
,10980759,[],CHEMBL2066751,Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CC(O)Oc2cccc(OCc3ccc(Br)cc3)c21,,,CHEMBL2062414,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '12.45', 'le': '0.28', 'lle': '1.04', 'sei': '7.80'}",CHEMBL2062883,,CHEMBL2062883,4.35,0,http://www.openphacts.org/units/Nanomolar,1658565,=,1,1,=,,IC50,nM,,44800.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,44.8
,11017548,[],CHEMBL2090974,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(CSc3ccccc3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '14.64', 'le': '0.29', 'lle': '3.37', 'sei': '7.49'}",CHEMBL2088309,,CHEMBL2088309,4.63,0,http://www.openphacts.org/units/Nanomolar,1675411,=,1,1,=,,IC50,nM,,23400.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,23.4
,11017549,[],CHEMBL2090974,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(CSc3cccc(Cl)c3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '14.86', 'le': '0.31', 'lle': '3.29', 'sei': '8.43'}",CHEMBL2088310,,CHEMBL2088310,5.21,0,http://www.openphacts.org/units/Nanomolar,1675412,=,1,1,=,,IC50,nM,,6120.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,6.12
,11017550,[],CHEMBL2090974,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(CSc3cccc(Br)c3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '13.43', 'le': '0.32', 'lle': '3.28', 'sei': '8.59'}",CHEMBL2088311,,CHEMBL2088311,5.31,0,http://www.openphacts.org/units/Nanomolar,1675413,=,1,1,=,,IC50,nM,,4900.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,4.9
,11017551,[],CHEMBL2090974,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(CSc3cccc(F)c3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '13.91', 'le': '0.28', 'lle': '3.25', 'sei': '7.52'}",CHEMBL2088312,,CHEMBL2088312,4.65,0,http://www.openphacts.org/units/Nanomolar,1675414,=,1,1,=,,IC50,nM,,22300.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,22.3
,11017552,[],CHEMBL2090974,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(SCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '14.37', 'le': '0.28', 'lle': '3.18', 'sei': '7.68'}",CHEMBL2088313,,CHEMBL2088313,4.75,0,http://www.openphacts.org/units/Nanomolar,1675415,=,1,1,=,,IC50,nM,,17900.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,17.9
,11017553,[],CHEMBL2090974,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(SCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '14.65', 'le': '0.29', 'lle': '3.80', 'sei': '7.14'}",CHEMBL2088314,,CHEMBL2088314,5.08,0,http://www.openphacts.org/units/Nanomolar,1675416,=,1,1,=,,IC50,nM,,8420.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,8.42
,11017554,[],CHEMBL2090974,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1cccc(SCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '13.14', 'le': '0.26', 'lle': '3.08', 'sei': '6.66'}",CHEMBL2088315,,CHEMBL2088315,4.74,0,http://www.openphacts.org/units/Nanomolar,1675417,=,1,1,=,,IC50,nM,,18400.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,18.4
,11017555,[],CHEMBL2090974,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(CSc3ccc(Cl)cc3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '14.71', 'le': '0.31', 'lle': '3.24', 'sei': '8.35'}",CHEMBL2088316,,CHEMBL2088316,5.16,0,http://www.openphacts.org/units/Nanomolar,1675418,=,1,1,=,,IC50,nM,,6910.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,6.91
,11017556,[],CHEMBL2090974,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(CSc3ccc(Br)cc3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '13.64', 'le': '0.32', 'lle': '3.36', 'sei': '8.72'}",CHEMBL2088317,,CHEMBL2088317,5.39,0,http://www.openphacts.org/units/Nanomolar,1675419,=,1,1,=,,IC50,nM,,4050.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,4.05
,11018180,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(COc3ccccc3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '17.44', 'le': '0.33', 'lle': '4.69', 'sei': '7.37'}",CHEMBL2088299,,CHEMBL2088299,5.24,0,http://www.openphacts.org/units/Nanomolar,1675401,=,1,1,=,,IC50,nM,,5780.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,5.78
,11018181,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(COc3cccc(Cl)c3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '19.35', 'le': '0.38', 'lle': '5.28', 'sei': '9.12'}",CHEMBL2088300,,CHEMBL2088300,6.48,0,http://www.openphacts.org/units/Nanomolar,1675402,=,1,1,=,,IC50,nM,,334.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.334
,11018182,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(COc3cccc(Br)c3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '18.01', 'le': '0.41', 'lle': '5.52', 'sei': '9.61'}",CHEMBL2088301,,CHEMBL2088301,6.83,0,http://www.openphacts.org/units/Nanomolar,1675403,=,1,1,=,,IC50,nM,,148.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.148
,11018183,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(COc3cccc(F)c3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '18.20', 'le': '0.34', 'lle': '5.10', 'sei': '8.15'}",CHEMBL2088302,,CHEMBL2088302,5.79,0,http://www.openphacts.org/units/Nanomolar,1675404,=,1,1,=,,IC50,nM,,1610.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,1.61
,11018184,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(COc3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '16.82', 'le': '0.33', 'lle': '4.62', 'sei': '8.72'}",CHEMBL2088303,,CHEMBL2088303,6.19,0,http://www.openphacts.org/units/Nanomolar,1675405,=,1,1,=,,IC50,nM,,641.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.641
,11018185,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(OCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '18.80', 'le': '0.35', 'lle': '5.05', 'sei': '8.32'}",CHEMBL2088304,,CHEMBL2088304,5.91,0,http://www.openphacts.org/units/Nanomolar,1675406,=,1,1,=,,IC50,nM,,1230.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,1.23
,11018186,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(OCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '17.28', 'le': '0.32', 'lle': '5.15', 'sei': '7.11'}",CHEMBL2088305,,CHEMBL2088305,5.71,0,http://www.openphacts.org/units/Nanomolar,1675407,=,1,1,=,,IC50,nM,,1960.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,1.96
,11018187,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(COc3ccc(Cl)cc3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '19.72', 'le': '0.39', 'lle': '5.40', 'sei': '9.29'}",CHEMBL2088306,,CHEMBL2088306,6.60,0,http://www.openphacts.org/units/Nanomolar,1675408,=,1,1,=,,IC50,nM,,250.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.25
,11018188,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(COc3ccc(Br)cc3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '17.73', 'le': '0.40', 'lle': '5.41', 'sei': '9.46'}",CHEMBL2088307,,CHEMBL2088307,6.72,0,http://www.openphacts.org/units/Nanomolar,1675409,=,1,1,=,,IC50,nM,,189.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.189
,11018189,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(COc3ccc(F)cc3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '19.11', 'le': '0.36', 'lle': '5.39', 'sei': '8.56'}",CHEMBL2088308,,CHEMBL2088308,6.08,0,http://www.openphacts.org/units/Nanomolar,1675410,=,1,1,=,,IC50,nM,,825.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.825
,11018190,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(CCSc3ccccc3)n2C)n(C)c1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2086337,Bioorg. Med. Chem.,2012.0,,CHEMBL2088318,,CHEMBL2088318,,0,http://www.openphacts.org/units/Nanomolar,1675420,=,1,1,=,,IC50,nM,,108000.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,108.0
,11018191,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(CCSc3cccc(Cl)c3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '14.38', 'le': '0.30', 'lle': '3.29', 'sei': '8.49'}",CHEMBL2088319,,CHEMBL2088319,5.25,0,http://www.openphacts.org/units/Nanomolar,1675421,=,1,1,=,,IC50,nM,,5670.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,5.67
,11018192,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(CCSc3cccc(Br)c3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '10.24', 'le': '0.24', 'lle': '2.12', 'sei': '6.78'}",CHEMBL2088320,,CHEMBL2088320,4.19,0,http://www.openphacts.org/units/Nanomolar,1675422,=,1,1,=,,IC50,nM,,64100.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,64.1
,11018193,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(CCSc3ccc(Cl)cc3)n2C)n(C)c1=O,,,CHEMBL2086337,Bioorg. Med. Chem.,2012.0,"{'bei': '14.00', 'le': '0.29', 'lle': '3.15', 'sei': '8.26'}",CHEMBL2088321,,CHEMBL2088321,5.11,0,http://www.openphacts.org/units/Nanomolar,1675423,=,1,1,=,,IC50,nM,,7790.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,7.79
,11018194,[],CHEMBL2090976,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2c(nc(CCSc3ccc(Br)cc3)n2C)n(C)c1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2086337,Bioorg. Med. Chem.,2012.0,,CHEMBL2088322,,CHEMBL2088322,,0,http://www.openphacts.org/units/Nanomolar,1675424,=,1,1,=,,IC50,nM,,124000.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,124.0
,12045460,[],CHEMBL2154471,Inhibition of human MAO-B expressed in baculovirus infected BTI-TN-5B1-4 cells using p-tyramine as substrate incubated for 15 mins prior to substrate addition measured for 15 mins by Amplex red assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(-c2csc(N/N=C\c3ccc4c(c3)OCO4)n2)cc1,,,CHEMBL2150850,Eur. J. Med. Chem.,2012.0,"{'bei': '17.48', 'le': '0.34', 'lle': '1.85', 'sei': '10.70'}",CHEMBL2151673,,CHEMBL2151673,5.97,0,http://www.openphacts.org/units/Nanomolar,1730150,=,1,1,=,,IC50,nM,,1080.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,1.08
,12045461,[],CHEMBL2154471,Inhibition of human MAO-B expressed in baculovirus infected BTI-TN-5B1-4 cells using p-tyramine as substrate incubated for 15 mins prior to substrate addition measured for 15 mins by Amplex red assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(-c2csc(N/N=C\c3ccco3)n2)c(F)c1,,,CHEMBL2150850,Eur. J. Med. Chem.,2012.0,"{'bei': '21.83', 'le': '0.43', 'lle': '2.53', 'sei': '13.22'}",CHEMBL2151675,,CHEMBL2151675,6.66,0,http://www.openphacts.org/units/Nanomolar,1730152,=,1,1,=,,IC50,nM,,216.58,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,216.58
,12045462,[],CHEMBL2154471,Inhibition of human MAO-B expressed in baculovirus infected BTI-TN-5B1-4 cells using p-tyramine as substrate incubated for 15 mins prior to substrate addition measured for 15 mins by Amplex red assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccco1,,,CHEMBL2150850,Eur. J. Med. Chem.,2012.0,"{'bei': '23.16', 'le': '0.46', 'lle': '2.88', 'sei': '14.67'}",CHEMBL2151676,,CHEMBL2151676,7.40,0,http://www.openphacts.org/units/Nanomolar,1730153,=,1,1,=,,IC50,nM,,40.08,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,40.08
